,Date,Volatility,PeriodStart,PeriodEnd,DataPointsUsed
5437,2011-07-27,0.0103920052244,2011-07-27,2011-08-03,6
5438,2011-07-28,0.0177616003663,2011-07-28,2011-08-04,6
5439,2011-07-29,0.0180224299615,2011-07-29,2011-08-05,6
5440,2011-08-01,0.0260709388053,2011-08-01,2011-08-08,6
5441,2011-08-02,0.036908481097,2011-08-02,2011-08-09,6
5442,2011-08-03,0.0383791419194,2011-08-03,2011-08-10,6
5443,2011-08-04,0.0448760234814,2011-08-04,2011-08-11,6
5444,2011-08-05,0.0418683641228,2011-08-05,2011-08-12,6
5445,2011-08-08,0.0428186569033,2011-08-08,2011-08-15,6
5446,2011-08-09,0.0316989443676,2011-08-09,2011-08-16,6
5447,2011-08-10,0.0274220420204,2011-08-10,2011-08-17,6
5448,2011-08-11,0.0267526335699,2011-08-11,2011-08-18,6
5449,2011-08-12,0.0194313198873,2011-08-12,2011-08-19,6
5450,2011-08-15,0.0190396712709,2011-08-15,2011-08-22,6
5451,2011-08-16,0.0223283843255,2011-08-16,2011-08-23,6
5452,2011-08-17,0.0231794552117,2011-08-17,2011-08-24,6
5453,2011-08-18,0.0236656910374,2011-08-18,2011-08-25,6
5454,2011-08-19,0.0173916073228,2011-08-19,2011-08-26,6
5455,2011-08-22,0.0162168029166,2011-08-22,2011-08-29,6
5456,2011-08-23,0.0159383876308,2011-08-23,2011-08-30,6
5457,2011-08-24,0.0130115218906,2011-08-24,2011-08-31,6
5458,2011-08-25,0.0146598336205,2011-08-25,2011-09-01,6
5459,2011-08-26,0.0170781221367,2011-08-26,2011-09-02,6
5460,2011-08-29,0.0162263370367,2011-08-29,2011-09-06,6
5461,2011-08-30,0.0164640305581,2011-08-30,2011-09-07,6
5462,2011-08-31,0.0166193994094,2011-08-31,2011-09-08,6
5463,2011-09-01,0.0179791461096,2011-09-01,2011-09-09,6
5464,2011-09-02,0.0188512204422,2011-09-02,2011-09-12,6
5465,2011-09-06,0.0171904785533,2011-09-06,2011-09-13,6
5466,2011-09-07,0.0173863083838,2011-09-07,2011-09-14,6
5467,2011-09-08,0.0150383511074,2011-09-08,2011-09-15,6
5468,2011-09-09,0.0141117444678,2011-09-09,2011-09-16,6
5469,2011-09-12,0.00804888737555,2011-09-12,2011-09-19,6
5470,2011-09-13,0.00872077184222,2011-09-13,2011-09-20,6
5471,2011-09-14,0.015772253954,2011-09-14,2011-09-21,6
5472,2011-09-15,0.0174283561599,2011-09-15,2011-09-22,6
5473,2011-09-16,0.0153670095417,2011-09-16,2011-09-23,6
5474,2011-09-19,0.0191553665941,2011-09-19,2011-09-26,6
5475,2011-09-20,0.0201535560882,2011-09-20,2011-09-27,6
5476,2011-09-21,0.0210630394268,2011-09-21,2011-09-28,6
5477,2011-09-22,0.0185452743758,2011-09-22,2011-09-29,6
5478,2011-09-23,0.0171552292144,2011-09-23,2011-09-30,6
5479,2011-09-26,0.0197550647268,2011-09-26,2011-10-03,6
5480,2011-09-27,0.0200624201513,2011-09-27,2011-10-04,6
5481,2011-09-28,0.0211852177815,2011-09-28,2011-10-05,6
5482,2011-09-29,0.0210415555616,2011-09-29,2011-10-06,6
5483,2011-09-30,0.0212295012396,2011-09-30,2011-10-07,6
5484,2011-10-03,0.0207936553238,2011-10-03,2011-10-10,6
5485,2011-10-04,0.0136501439488,2011-10-04,2011-10-11,6
5486,2011-10-05,0.0129251381041,2011-10-05,2011-10-12,6
5487,2011-10-06,0.0135339948732,2011-10-06,2011-10-13,6
5488,2011-10-07,0.0132503157056,2011-10-07,2011-10-14,6
5489,2011-10-10,0.0158582106015,2011-10-10,2011-10-17,6
5490,2011-10-11,0.0131326083041,2011-10-11,2011-10-18,6
5491,2011-10-12,0.0143168412069,2011-10-12,2011-10-19,6
5492,2011-10-13,0.014026768972,2011-10-13,2011-10-20,6
5493,2011-10-14,0.015246518417,2011-10-14,2011-10-21,6
5494,2011-10-17,0.0149091060978,2011-10-17,2011-10-24,6
5495,2011-10-18,0.0151117717564,2011-10-18,2011-10-25,6
5496,2011-10-19,0.0136994915455,2011-10-19,2011-10-26,6
5497,2011-10-20,0.0159669052791,2011-10-20,2011-10-27,6
5498,2011-10-21,0.0162526459828,2011-10-21,2011-10-28,6
5499,2011-10-24,0.0196575301705,2011-10-24,2011-10-31,6
5500,2011-10-25,0.0213897247393,2011-10-25,2011-11-01,6
5501,2011-10-26,0.0211387741667,2011-10-26,2011-11-02,6
5502,2011-10-27,0.0219177064675,2011-10-27,2011-11-03,6
5503,2011-10-28,0.0173581308206,2011-10-28,2011-11-04,6
5504,2011-10-31,0.0177277084756,2011-10-31,2011-11-07,6
5505,2011-11-01,0.0152868559265,2011-11-01,2011-11-08,6
5506,2011-11-02,0.0185815821413,2011-11-02,2011-11-09,6
5507,2011-11-03,0.0179263223795,2011-11-03,2011-11-10,6
5508,2011-11-04,0.0180352722945,2011-11-04,2011-11-11,6
5509,2011-11-07,0.0182954401613,2011-11-07,2011-11-14,6
5510,2011-11-08,0.0182201954104,2011-11-08,2011-11-15,6
5511,2011-11-09,0.018166260425,2011-11-09,2011-11-16,6
5512,2011-11-10,0.0134143136931,2011-11-10,2011-11-17,6
5513,2011-11-11,0.0127118905152,2011-11-11,2011-11-18,6
5514,2011-11-14,0.00886974729643,2011-11-14,2011-11-21,6
5515,2011-11-15,0.00908891282099,2011-11-15,2011-11-22,6
5516,2011-11-16,0.00782939519692,2011-11-16,2011-11-23,6
5517,2011-11-17,0.00850469207402,2011-11-17,2011-11-25,6
5518,2011-11-18,0.0165279238656,2011-11-18,2011-11-28,6
5519,2011-11-21,0.0166252382151,2011-11-21,2011-11-29,6
5520,2011-11-22,0.0214908374959,2011-11-22,2011-11-30,6
5521,2011-11-23,0.0213006932093,2011-11-23,2011-12-01,6
5522,2011-11-25,0.0176413972175,2011-11-25,2011-12-02,6
5523,2011-11-28,0.0166101776948,2011-11-28,2011-12-05,6
5524,2011-11-29,0.0154112149306,2011-11-29,2011-12-06,6
5525,2011-11-30,0.015405911835,2011-11-30,2011-12-07,6
5526,2011-12-01,0.0094849785053,2011-12-01,2011-12-08,6
5527,2011-12-02,0.0117379515819,2011-12-02,2011-12-09,6
5528,2011-12-05,0.0132234733408,2011-12-05,2011-12-12,6
5529,2011-12-06,0.0124351803449,2011-12-06,2011-12-13,6
5530,2011-12-07,0.0124371416037,2011-12-07,2011-12-14,6
5531,2011-12-08,0.0125206547353,2011-12-08,2011-12-15,6
5532,2011-12-09,0.0108152075834,2011-12-09,2011-12-16,6
5533,2011-12-12,0.00713179630201,2011-12-12,2011-12-19,6
5534,2011-12-13,0.0143472806221,2011-12-13,2011-12-20,6
5535,2011-12-14,0.0137010711074,2011-12-14,2011-12-21,6
5536,2011-12-15,0.0123041005653,2011-12-15,2011-12-22,6
5537,2011-12-16,0.0122927985271,2011-12-16,2011-12-23,6
5538,2011-12-19,0.01246190378,2011-12-19,2011-12-27,6
5539,2011-12-20,0.0126177723209,2011-12-20,2011-12-28,6
5540,2011-12-21,0.0078392002494,2011-12-21,2011-12-29,6
5541,2011-12-22,0.00828568784126,2011-12-22,2011-12-30,6
5542,2011-12-23,0.00932863169189,2011-12-23,2012-01-03,6
5543,2011-12-27,0.008945330536,2011-12-27,2012-01-04,6
5544,2011-12-28,0.00894089595865,2011-12-28,2012-01-05,6
5545,2011-12-29,0.0067736264069,2011-12-29,2012-01-06,6
5546,2011-12-30,0.00600500958328,2011-12-30,2012-01-09,6
5547,2012-01-03,0.00565410014654,2012-01-03,2012-01-10,6
5548,2012-01-04,0.00349240499092,2012-01-04,2012-01-11,6
5549,2012-01-05,0.00339694299635,2012-01-05,2012-01-12,6
5550,2012-01-06,0.00420659035303,2012-01-06,2012-01-13,6
5551,2012-01-09,0.00390026002094,2012-01-09,2012-01-17,6
5552,2012-01-10,0.00518432135922,2012-01-10,2012-01-18,6
5553,2012-01-11,0.00469328312733,2012-01-11,2012-01-19,6
5554,2012-01-12,0.00466652238435,2012-01-12,2012-01-20,6
5555,2012-01-13,0.00474894432295,2012-01-13,2012-01-23,6
5556,2012-01-17,0.0040215056483,2012-01-17,2012-01-24,6
5557,2012-01-18,0.00452890992732,2012-01-18,2012-01-25,6
5558,2012-01-19,0.00463186496002,2012-01-19,2012-01-26,6
5559,2012-01-20,0.00441771612037,2012-01-20,2012-01-27,6
5560,2012-01-23,0.00451946045283,2012-01-23,2012-01-30,6
5561,2012-01-24,0.00450994337756,2012-01-24,2012-01-31,6
5562,2012-01-25,0.00566443837105,2012-01-25,2012-02-01,6
5563,2012-01-26,0.00453010696177,2012-01-26,2012-02-02,6
5564,2012-01-27,0.0061251349763,2012-01-27,2012-02-03,6
5565,2012-01-30,0.0059614846706,2012-01-30,2012-02-06,6
5566,2012-01-31,0.00544468940078,2012-01-31,2012-02-07,6
5567,2012-02-01,0.00508309907834,2012-02-01,2012-02-08,6
5568,2012-02-02,0.00481017073801,2012-02-02,2012-02-09,6
5569,2012-02-03,0.00605230191324,2012-02-03,2012-02-10,6
5570,2012-02-06,0.00382111942104,2012-02-06,2012-02-13,6
5571,2012-02-07,0.0038526380993,2012-02-07,2012-02-14,6
5572,2012-02-08,0.00443106050695,2012-02-08,2012-02-15,6
5573,2012-02-09,0.00629248970269,2012-02-09,2012-02-16,6
5574,2012-02-10,0.00630724153192,2012-02-10,2012-02-17,6
5575,2012-02-13,0.00535188600502,2012-02-13,2012-02-21,6
5576,2012-02-14,0.00537806594724,2012-02-14,2012-02-22,6
5577,2012-02-15,0.00546828937566,2012-02-15,2012-02-23,6
5578,2012-02-16,0.00448268389972,2012-02-16,2012-02-24,6
5579,2012-02-17,0.00230948281215,2012-02-17,2012-02-27,6
5580,2012-02-21,0.0024202256955,2012-02-21,2012-02-28,6
5581,2012-02-22,0.00336524223584,2012-02-22,2012-02-29,6
5582,2012-02-23,0.0033960430525,2012-02-23,2012-03-01,6
5583,2012-02-24,0.00370803030552,2012-02-24,2012-03-02,6
5584,2012-02-27,0.00404569510288,2012-02-27,2012-03-05,6
5585,2012-02-28,0.00666010522964,2012-02-28,2012-03-06,6
5586,2012-02-29,0.00730538115317,2012-02-29,2012-03-07,6
5587,2012-03-01,0.00842137120079,2012-03-01,2012-03-08,6
5588,2012-03-02,0.00818585045003,2012-03-02,2012-03-09,6
5589,2012-03-05,0.00807778383744,2012-03-05,2012-03-12,6
5590,2012-03-06,0.00995655129428,2012-03-06,2012-03-13,6
5591,2012-03-07,0.00630709263448,2012-03-07,2012-03-14,6
5592,2012-03-08,0.00629838447245,2012-03-08,2012-03-15,6
5593,2012-03-09,0.00625183747215,2012-03-09,2012-03-16,6
5594,2012-03-12,0.00624351001771,2012-03-12,2012-03-19,6
5595,2012-03-13,0.00669984310637,2012-03-13,2012-03-20,6
5596,2012-03-14,0.0032252383677,2012-03-14,2012-03-21,6
5597,2012-03-15,0.0044225709936,2012-03-15,2012-03-22,6
5598,2012-03-16,0.00383508694116,2012-03-16,2012-03-23,6
5599,2012-03-19,0.00668997360947,2012-03-19,2012-03-26,6
5600,2012-03-20,0.00675218196792,2012-03-20,2012-03-27,6
5601,2012-03-21,0.00695732525962,2012-03-21,2012-03-28,6
5602,2012-03-22,0.00694190232262,2012-03-22,2012-03-29,6
5603,2012-03-23,0.0061801966155,2012-03-23,2012-03-30,6
5604,2012-03-26,0.00653098912482,2012-03-26,2012-04-02,6
5605,2012-03-27,0.00446240849439,2012-03-27,2012-04-03,6
5606,2012-03-28,0.00574377741465,2012-03-28,2012-04-04,6
5607,2012-03-29,0.00553949792044,2012-03-29,2012-04-05,6
5608,2012-03-30,0.00672325979468,2012-03-30,2012-04-09,6
5609,2012-04-02,0.00794965741703,2012-04-02,2012-04-10,6
5610,2012-04-03,0.0078537641001,2012-04-03,2012-04-11,6
5611,2012-04-04,0.0107931586451,2012-04-04,2012-04-12,6
5612,2012-04-05,0.0111023576162,2012-04-05,2012-04-13,6
5613,2012-04-09,0.0111022185519,2012-04-09,2012-04-16,6
5614,2012-04-10,0.0123896731295,2012-04-10,2012-04-17,6
5615,2012-04-11,0.00992164322804,2012-04-11,2012-04-18,6
5616,2012-04-12,0.010244537356,2012-04-12,2012-04-19,6
5617,2012-04-13,0.00858488601546,2012-04-13,2012-04-20,6
5618,2012-04-16,0.00777177904131,2012-04-16,2012-04-23,6
5619,2012-04-17,0.00791343764216,2012-04-17,2012-04-24,6
5620,2012-04-18,0.00730161989889,2012-04-18,2012-04-25,6
5621,2012-04-19,0.00740789459977,2012-04-19,2012-04-26,6
5622,2012-04-20,0.00657462256724,2012-04-20,2012-04-27,6
5623,2012-04-23,0.00706780240894,2012-04-23,2012-04-30,6
5624,2012-04-24,0.0052073785827,2012-04-24,2012-05-01,6
5625,2012-04-25,0.00583180700407,2012-04-25,2012-05-02,6
5626,2012-04-26,0.00517960053705,2012-04-26,2012-05-03,6
5627,2012-04-27,0.00701753820628,2012-04-27,2012-05-04,6
5628,2012-04-30,0.00680559431351,2012-04-30,2012-05-07,6
5629,2012-05-01,0.00680539466263,2012-05-01,2012-05-08,6
5630,2012-05-02,0.00526401577409,2012-05-02,2012-05-09,6
5631,2012-05-03,0.00606475084718,2012-05-03,2012-05-10,6
5632,2012-05-04,0.00597685793935,2012-05-04,2012-05-11,6
5633,2012-05-07,0.00416035751941,2012-05-07,2012-05-14,6
5634,2012-05-08,0.00379061732789,2012-05-08,2012-05-15,6
5635,2012-05-09,0.00378331874937,2012-05-09,2012-05-16,6
5636,2012-05-10,0.0054740372278,2012-05-10,2012-05-17,6
5637,2012-05-11,0.00390940922994,2012-05-11,2012-05-18,6
5638,2012-05-14,0.00964886210909,2012-05-14,2012-05-21,6
5639,2012-05-15,0.00943959447352,2012-05-15,2012-05-22,6
5640,2012-05-16,0.00948737491205,2012-05-16,2012-05-23,6
5641,2012-05-17,0.00943252160434,2012-05-17,2012-05-24,6
5642,2012-05-18,0.0070363676137,2012-05-18,2012-05-25,6
5643,2012-05-21,0.00624565651354,2012-05-21,2012-05-29,6
5644,2012-05-22,0.00705107208284,2012-05-22,2012-05-30,6
5645,2012-05-23,0.00707470482886,2012-05-23,2012-05-31,6
5646,2012-05-24,0.01106597379,2012-05-24,2012-06-01,6
5647,2012-05-25,0.0109254189379,2012-05-25,2012-06-04,6
5648,2012-05-29,0.0117185760717,2012-05-29,2012-06-05,6
5649,2012-05-30,0.0148300598135,2012-05-30,2012-06-06,6
5650,2012-05-31,0.0138962810606,2012-05-31,2012-06-07,6
5651,2012-06-01,0.0141256785474,2012-06-01,2012-06-08,6
5652,2012-06-04,0.0107912649167,2012-06-04,2012-06-11,6
5653,2012-06-05,0.0109211696411,2012-06-05,2012-06-12,6
5654,2012-06-06,0.0118973816599,2012-06-06,2012-06-13,6
5655,2012-06-07,0.00915728468185,2012-06-07,2012-06-14,6
5656,2012-06-08,0.0095811660865,2012-06-08,2012-06-15,6
5657,2012-06-11,0.00935974617805,2012-06-11,2012-06-18,6
5658,2012-06-12,0.00668284450206,2012-06-12,2012-06-19,6
5659,2012-06-13,0.00678083780372,2012-06-13,2012-06-20,6
5660,2012-06-14,0.0115357033128,2012-06-14,2012-06-21,6
5661,2012-06-15,0.0110874546868,2012-06-15,2012-06-22,6
5662,2012-06-18,0.0116361492557,2012-06-18,2012-06-25,6
5663,2012-06-19,0.0118855235299,2012-06-19,2012-06-26,6
5664,2012-06-20,0.0116513601472,2012-06-20,2012-06-27,6
5665,2012-06-21,0.0116484736833,2012-06-21,2012-06-28,6
5666,2012-06-22,0.0119715715328,2012-06-22,2012-06-29,6
5667,2012-06-25,0.0119325250355,2012-06-25,2012-07-02,6
5668,2012-06-26,0.0081769280055,2012-06-26,2012-07-03,6
5669,2012-06-27,0.00928838218171,2012-06-27,2012-07-05,6
5670,2012-06-28,0.0106430612495,2012-06-28,2012-07-06,6
5671,2012-06-29,0.0106258421612,2012-06-29,2012-07-09,6
5672,2012-07-02,0.00548288664219,2012-07-02,2012-07-10,6
5673,2012-07-03,0.00520176500022,2012-07-03,2012-07-11,6
5674,2012-07-05,0.00330443925896,2012-07-05,2012-07-12,6
5675,2012-07-06,0.00858518103148,2012-07-06,2012-07-13,6
5676,2012-07-09,0.00789256937519,2012-07-09,2012-07-16,6
5677,2012-07-10,0.00830522444313,2012-07-10,2012-07-17,6
5678,2012-07-11,0.00713964265134,2012-07-11,2012-07-18,6
5679,2012-07-12,0.00697008714226,2012-07-12,2012-07-19,6
5680,2012-07-13,0.00826453024643,2012-07-13,2012-07-20,6
5681,2012-07-16,0.00688649677095,2012-07-16,2012-07-23,6
5682,2012-07-17,0.00757396271678,2012-07-17,2012-07-24,6
5683,2012-07-18,0.00647197159743,2012-07-18,2012-07-25,6
5684,2012-07-19,0.00928470811605,2012-07-19,2012-07-26,6
5685,2012-07-20,0.0121064577158,2012-07-20,2012-07-27,6
5686,2012-07-23,0.011103828444,2012-07-23,2012-07-30,6
5687,2012-07-24,0.0104492200831,2012-07-24,2012-07-31,6
5688,2012-07-25,0.00941643696904,2012-07-25,2012-08-01,6
5689,2012-07-26,0.0103445070676,2012-07-26,2012-08-02,6
5690,2012-07-27,0.0108645367221,2012-07-27,2012-08-03,6
5691,2012-07-30,0.0084706038337,2012-07-30,2012-08-06,6
5692,2012-07-31,0.0085545626945,2012-07-31,2012-08-07,6
5693,2012-08-01,0.00814448228965,2012-08-01,2012-08-08,6
5694,2012-08-02,0.00785281458055,2012-08-02,2012-08-09,6
5695,2012-08-03,0.00634894551249,2012-08-03,2012-08-10,6
5696,2012-08-06,0.00194083312319,2012-08-06,2012-08-13,6
5697,2012-08-07,0.00201954866606,2012-08-07,2012-08-14,6
5698,2012-08-08,0.00112750446621,2012-08-08,2012-08-15,6
5699,2012-08-09,0.00270558490626,2012-08-09,2012-08-16,6
5700,2012-08-10,0.00265402190852,2012-08-10,2012-08-17,6
5701,2012-08-13,0.00269778967574,2012-08-13,2012-08-20,6
5702,2012-08-14,0.00315884226137,2012-08-14,2012-08-21,6
5703,2012-08-15,0.00312426713757,2012-08-15,2012-08-22,6
5704,2012-08-16,0.00464160729967,2012-08-16,2012-08-23,6
5705,2012-08-17,0.00449569500836,2012-08-17,2012-08-24,6
5706,2012-08-20,0.00439674530611,2012-08-20,2012-08-27,6
5707,2012-08-21,0.00437298366483,2012-08-21,2012-08-28,6
5708,2012-08-22,0.00425874609072,2012-08-22,2012-08-29,6
5709,2012-08-23,0.0050098912798,2012-08-23,2012-08-30,6
5710,2012-08-24,0.00448186206869,2012-08-24,2012-08-31,6
5711,2012-08-27,0.00359797276526,2012-08-27,2012-09-04,6
5712,2012-08-28,0.00359756443713,2012-08-28,2012-09-05,6
5713,2012-08-29,0.00863582519897,2012-08-29,2012-09-06,6
5714,2012-08-30,0.00860527980298,2012-08-30,2012-09-07,6
5715,2012-08-31,0.008331832685,2012-08-31,2012-09-10,6
5716,2012-09-04,0.00831393567037,2012-09-04,2012-09-11,6
5717,2012-09-05,0.00811994878234,2012-09-05,2012-09-12,6
5718,2012-09-06,0.00895628416836,2012-09-06,2012-09-13,6
5719,2012-09-07,0.00656871950802,2012-09-07,2012-09-14,6
5720,2012-09-10,0.00703198510102,2012-09-10,2012-09-17,6
5721,2012-09-11,0.00619164729746,2012-09-11,2012-09-18,6
5722,2012-09-12,0.00626196596972,2012-09-12,2012-09-19,6
5723,2012-09-13,0.00641464800545,2012-09-13,2012-09-20,6
5724,2012-09-14,0.00210736218481,2012-09-14,2012-09-21,6
5725,2012-09-17,0.00127667851662,2012-09-17,2012-09-24,6
5726,2012-09-18,0.00383099533306,2012-09-18,2012-09-25,6
5727,2012-09-19,0.00400344515035,2012-09-19,2012-09-26,6
5728,2012-09-20,0.00614172606237,2012-09-20,2012-09-27,6
5729,2012-09-21,0.00620803293012,2012-09-21,2012-09-28,6
5730,2012-09-24,0.00642695258076,2012-09-24,2012-10-01,6
5731,2012-09-25,0.00648091220383,2012-09-25,2012-10-02,6
5732,2012-09-26,0.00513050864447,2012-09-26,2012-10-03,6
5733,2012-09-27,0.00452630501014,2012-09-27,2012-10-04,6
5734,2012-09-28,0.00355845361079,2012-09-28,2012-10-05,6
5735,2012-10-01,0.00328854559118,2012-10-01,2012-10-08,6
5736,2012-10-02,0.00534677726329,2012-10-02,2012-10-09,6
5737,2012-10-03,0.00571762072039,2012-10-03,2012-10-10,6
5738,2012-10-04,0.00535339032691,2012-10-04,2012-10-11,6
5739,2012-10-05,0.00342605444201,2012-10-05,2012-10-12,6
5740,2012-10-08,0.00555821142673,2012-10-08,2012-10-15,6
5741,2012-10-09,0.00720392053503,2012-10-09,2012-10-16,6
5742,2012-10-10,0.00582956423592,2012-10-10,2012-10-17,6
5743,2012-10-11,0.00504197447704,2012-10-11,2012-10-18,6
5744,2012-10-12,0.00891528279909,2012-10-12,2012-10-19,6
5745,2012-10-15,0.00880870369441,2012-10-15,2012-10-22,6
5746,2012-10-16,0.00963000112321,2012-10-16,2012-10-23,6
5747,2012-10-17,0.00767150055598,2012-10-17,2012-10-24,6
5748,2012-10-18,0.00721138721025,2012-10-18,2012-10-25,6
5749,2012-10-19,0.00736618872436,2012-10-19,2012-10-26,6
5750,2012-10-22,0.00559002080095,2012-10-22,2012-10-31,6
5751,2012-10-23,0.00751866101335,2012-10-23,2012-11-01,6
5752,2012-10-24,0.00609679850357,2012-10-24,2012-11-02,6
5753,2012-10-25,0.0059448579306,2012-10-25,2012-11-05,6
5754,2012-10-26,0.00647839946755,2012-10-26,2012-11-06,6
5755,2012-10-31,0.0116314573747,2012-10-31,2012-11-07,6
5756,2012-11-01,0.0121335691481,2012-11-01,2012-11-08,6
5757,2012-11-02,0.0106367044745,2012-11-02,2012-11-09,6
5758,2012-11-05,0.0106583513057,2012-11-05,2012-11-12,6
5759,2012-11-06,0.010293079474,2012-11-06,2012-11-13,6
5760,2012-11-07,0.00885001353502,2012-11-07,2012-11-14,6
5761,2012-11-08,0.00599217678927,2012-11-08,2012-11-15,6
5762,2012-11-09,0.00592793250567,2012-11-09,2012-11-16,6
5763,2012-11-12,0.0102083467195,2012-11-12,2012-11-19,6
5764,2012-11-13,0.0102033051295,2012-11-13,2012-11-20,6
5765,2012-11-14,0.00995853982938,2012-11-14,2012-11-21,6
5766,2012-11-15,0.00752045798496,2012-11-15,2012-11-23,6
5767,2012-11-16,0.00761070931436,2012-11-16,2012-11-26,6
5768,2012-11-19,0.00879853059984,2012-11-19,2012-11-27,6
5769,2012-11-20,0.00610618726247,2012-11-20,2012-11-28,6
5770,2012-11-21,0.00604676934084,2012-11-21,2012-11-29,6
5771,2012-11-23,0.00616294014446,2012-11-23,2012-11-30,6
5772,2012-11-26,0.00477407329974,2012-11-26,2012-12-03,6
5773,2012-11-27,0.00475234151431,2012-11-27,2012-12-04,6
5774,2012-11-28,0.00411539330464,2012-11-28,2012-12-05,6
5775,2012-11-29,0.00306033251541,2012-11-29,2012-12-06,6
5776,2012-11-30,0.00281389462502,2012-11-30,2012-12-07,6
5777,2012-12-03,0.00281410595366,2012-12-03,2012-12-10,6
5778,2012-12-04,0.0025669177957,2012-12-04,2012-12-11,6
5779,2012-12-05,0.00211239318717,2012-12-05,2012-12-12,6
5780,2012-12-06,0.00394599130287,2012-12-06,2012-12-13,6
5781,2012-12-07,0.00425731792218,2012-12-07,2012-12-14,6
5782,2012-12-10,0.00617809577528,2012-12-10,2012-12-17,6
5783,2012-12-11,0.00714427571313,2012-12-11,2012-12-18,6
5784,2012-12-12,0.00797054073063,2012-12-12,2012-12-19,6
5785,2012-12-13,0.00813704659874,2012-12-13,2012-12-20,6
5786,2012-12-14,0.00870225162912,2012-12-14,2012-12-21,6
5787,2012-12-17,0.00854785794989,2012-12-17,2012-12-24,6
5788,2012-12-18,0.00736672100918,2012-12-18,2012-12-26,6
5789,2012-12-19,0.00482519700324,2012-12-19,2012-12-27,6
5790,2012-12-20,0.00546555597657,2012-12-20,2012-12-28,6
5791,2012-12-21,0.00916074817867,2012-12-21,2012-12-31,6
5792,2012-12-24,0.0128957957217,2012-12-24,2013-01-02,6
5793,2012-12-26,0.0128678002098,2012-12-26,2013-01-03,6
5794,2012-12-27,0.0122749301017,2012-12-27,2013-01-04,6
5795,2012-12-28,0.0124670790618,2012-12-28,2013-01-07,6
5796,2012-12-31,0.0110322836891,2012-12-31,2013-01-08,6
5797,2013-01-02,0.0100070778703,2013-01-02,2013-01-09,6
5798,2013-01-03,0.00419625585548,2013-01-03,2013-01-10,6
5799,2013-01-04,0.0040017078377,2013-01-04,2013-01-11,6
5800,2013-01-07,0.00375274574921,2013-01-07,2013-01-14,6
5801,2013-01-08,0.00338824377819,2013-01-08,2013-01-15,6
5802,2013-01-09,0.00283419941108,2013-01-09,2013-01-16,6
5803,2013-01-10,0.00318667544964,2013-01-10,2013-01-17,6
5804,2013-01-11,0.00226751425516,2013-01-11,2013-01-18,6
5805,2013-01-14,0.00234849996691,2013-01-14,2013-01-22,6
5806,2013-01-15,0.00192487836445,2013-01-15,2013-01-23,6
5807,2013-01-16,0.00211613499698,2013-01-16,2013-01-24,6
5808,2013-01-17,0.00205622225719,2013-01-17,2013-01-25,6
5809,2013-01-18,0.00253664537983,2013-01-18,2013-01-28,6
5810,2013-01-22,0.00274726644905,2013-01-22,2013-01-29,6
5811,2013-01-23,0.00341506000252,2013-01-23,2013-01-30,6
5812,2013-01-24,0.00365337172949,2013-01-24,2013-01-31,6
5813,2013-01-25,0.00511206553877,2013-01-25,2013-02-01,6
5814,2013-01-28,0.00685321468639,2013-01-28,2013-02-04,6
5815,2013-01-29,0.00796860712512,2013-01-29,2013-02-05,6
5816,2013-01-30,0.00778101957913,2013-01-30,2013-02-06,6
5817,2013-01-31,0.0076210362172,2013-01-31,2013-02-07,6
5818,2013-02-01,0.0076229044945,2013-02-01,2013-02-08,6
5819,2013-02-04,0.0067871925654,2013-02-04,2013-02-11,6
5820,2013-02-05,0.00419014266941,2013-02-05,2013-02-12,6
5821,2013-02-06,0.00234058703613,2013-02-06,2013-02-13,6
5822,2013-02-07,0.00233666362684,2013-02-07,2013-02-14,6
5823,2013-02-08,0.00219636602075,2013-02-08,2013-02-15,6
5824,2013-02-11,0.00278190377477,2013-02-11,2013-02-19,6
5825,2013-02-12,0.00592181968575,2013-02-12,2013-02-20,6
5826,2013-02-13,0.00617357602225,2013-02-13,2013-02-21,6
5827,2013-02-14,0.00735399459714,2013-02-14,2013-02-22,6
5828,2013-02-15,0.00983516169759,2013-02-15,2013-02-25,6
5829,2013-02-19,0.0104915751777,2013-02-19,2013-02-26,6
5830,2013-02-20,0.0114768619994,2013-02-20,2013-02-27,6
5831,2013-02-21,0.0104178658091,2013-02-21,2013-02-28,6
5832,2013-02-22,0.00998608049864,2013-02-22,2013-03-01,6
5833,2013-02-25,0.00961484002576,2013-02-25,2013-03-04,6
5834,2013-02-26,0.00447470723803,2013-02-26,2013-03-05,6
5835,2013-02-27,0.00478748867183,2013-02-27,2013-03-06,6
5836,2013-02-28,0.00331956109443,2013-02-28,2013-03-07,6
5837,2013-03-01,0.00281839088483,2013-03-01,2013-03-08,6
5838,2013-03-04,0.00274693091612,2013-03-04,2013-03-11,6
5839,2013-03-05,0.00364320308855,2013-03-05,2013-03-12,6
5840,2013-03-06,0.00214106809455,2013-03-06,2013-03-13,6
5841,2013-03-07,0.00257935796961,2013-03-07,2013-03-14,6
5842,2013-03-08,0.0029806739669,2013-03-08,2013-03-15,6
5843,2013-03-11,0.00370690733639,2013-03-11,2013-03-18,6
5844,2013-03-12,0.00349996308793,2013-03-12,2013-03-19,6
5845,2013-03-13,0.00435924860045,2013-03-13,2013-03-20,6
5846,2013-03-14,0.00545557692172,2013-03-14,2013-03-21,6
5847,2013-03-15,0.00577522705851,2013-03-15,2013-03-22,6
